TICKER,DATE,TYPE,RATE,QUANTITY
POLYCAB.NS,9/16/20,SELL,887,12
SBIN.NS,9/16/20,BUY,199,25
SBIN.NS,9/16/20,BUY,199,25
TCS.NS,9/16/20,SELL,2485,3
ABBOTINDIA.NS,9/17/20,SELL,16600,1
CARERATING.NS,9/17/20,BUY,392,30
CIPLA.NS,9/17/20,SELL,755,14
GMMPFAUDLR.NS,9/17/20,BUY,5600,1
JINDALSTEL.NS,9/17/20,SELL,200,50
KSCL.NS,9/17/20,SELL,580,20
NAVINFLUOR.NS,9/17/20,SELL,2124,3
NILKAMAL.NS,9/17/20,BUY,1336,7
PIIND.NS,9/17/20,SELL,2037,6
TATACONSUM.NS,9/17/20,SELL,550,20
BAJAJHLDNG.NS,9/18/20,BUY,2505,4
GMMPFAUDLR.NS,9/18/20,BUY,5220,1
ICICIBANK.NS,9/18/20,BUY,373,10
ICICIBANK.NS,9/18/20,BUY,373,15
ICICIBANK.NS,9/18/20,BUY,373,5
JUBLPHARMA.NS,9/18/20,BUY,808,13
AJANTPHARM.NS,9/21/20,SELL,1625,7
AUROPHARMA.NS,9/21/20,SELL,790,18
HDFCAMC.NS,9/21/20,BUY,2195,3
SRTRANSFIN.NS,9/21/20,BUY,645,16
SUNPHARMA.NS,9/21/20,SELL,504,40
BANKBEES.NS,9/22/20,BUY,215.5,50
FINEORG.NS,9/22/20,BUY,2465,2
GALAXYSURF.NS,9/22/20,BUY,1840,3
HDFCBANK.NS,9/22/20,BUY,1051,6
HDFCBANK.NS,9/22/20,BUY,1051,4
SUNPHARMA.NS,9/22/20,BUY,504,20
ECLERX.NS,9/23/20,SELL,700,17
JUBLPHARMA.NS,9/23/20,BUY,730,14
ASTRAZEN.NS,9/24/20,BUY,4320,1
HDFC.NS,9/24/20,BUY,1630,3
JBCHEPHARM.NS,9/24/20,BUY,940,6
LAURUSLABS.NS,9/24/20,BUY,1265,4
PIIND.NS,9/24/20,BUY,1880,3
DHANUKA.NS,9/25/20,BUY,723,14
GRANULES.NS,9/25/20,SELL,394,18
SRTRANSFIN.NS,9/25/20,BUY,575,10
SYMPHONY.NS,9/25/20,BUY,860,3
SYMPHONY.NS,9/25/20,BUY,860,3
TORNTPHARM.NS,9/25/20,BUY,2632,2
AXISBANK.NS,9/28/20,SELL,434,13
BANKBEES.NS,9/28/20,SELL,218,50
GMMPFAUDLR.NS,9/28/20,BUY,3613,1
HDFCAMC.NS,9/28/20,SELL,2200,3
ICICIBANK.NS,9/28/20,SELL,360,15
LAURUSLABS.NS,9/28/20,SELL,1460,14
NATCOPHARM.NS,9/28/20,SELL,888,7
SBIN.NS,9/28/20,SELL,187,30
SRTRANSFIN.NS,9/28/20,SELL,614,16
UNICHEMLAB.NS,9/28/20,SELL,254,40
LAURUSLABS.NS,9/29/20,BUY,292,50
AARTIDRUGS.NS,9/29/20,SELL,2980,8
BAJAJHLDNG.NS,9/29/20,SELL,2450,4
GMMPFAUDLR.NS,9/29/20,BUY,3480,2
HDFC.NS,9/29/20,SELL,1699,5
HINDALCO.NS,9/29/20,BUY,169,60
IDEA.NS,9/29/20,SELL,10.1,500
JBCHEPHARM.NS,9/29/20,SELL,1006,6
JINDALSTEL.NS,9/29/20,BUY,185,55
JSWSTEEL.NS,9/29/20,BUY,284,36
LAURUSLABS.NS,9/29/20,BUY,292,20
RITES.NS,9/29/20,SELL,245,20
TATASTEEL.NS,9/29/20,BUY,365,39
TORNTPHARM.NS,9/29/20,SELL,2720,2
YESBANK.NS,9/29/20,SELL,13.45,500
AARTIDRUGS.NS,9/30/20,BUY,745,20
AARTIDRUGS.NS,9/30/20,BUY,745,12
BANDHANBNK.NS,9/30/20,BUY,273,20
CADILAHC.NS,9/30/20,SELL,399,15
DIVISLAB.NS,9/30/20,BUY,3015,2
HDFCBANK.NS,9/30/20,SELL,1082,10
INDIAMART.NS,9/30/20,BUY,5012,2
JSWSTEEL.NS,9/30/20,SELL,282,36
JUBLPHARMA.NS,9/30/20,SELL,738,13
BAJAJ-AUTO.NS,10/1/20,BUY,3020,3
BANKBEES.NS,10/1/20,SELL,223.6,50
HDFC.NS,10/1/20,SELL,1796,6
HDFCBANK.NS,10/1/20,SELL,1098,10
NILKAMAL.NS,10/1/20,SELL,1320,7
SRTRANSFIN.NS,10/1/20,SELL,658,16
DRREDDY.NS,10/5/20,BUY,5125,2
HDFCBANK.NS,10/5/20,SELL,1126,4
HINDUNILVR.NS,10/5/20,BUY,2101,5
ITC.NS,10/5/20,BUY,171,60
KOTAKBANK.NS,10/5/20,SELL,1320,8
AFFLE.NS,10/6/20,BUY,2705,2
AFFLE.NS,10/6/20,BUY,2705,2
HDFCLIFE.NS,10/6/20,BUY,578,20
MGL.NS,10/6/20,BUY,853,6
MGL.NS,10/6/20,BUY,853,6
BAJAJHLDNG.NS,10/7/20,BUY,2675,4
HDFC.NS,10/7/20,SELL,1950,3
HDFCBANK.NS,10/7/20,SELL,1162,6
SRTRANSFIN.NS,10/7/20,SELL,648,10
BODALCHEM.NS,10/8/20,BUY,66,80
ADVENZYMES.NS,10/9/20,BUY,324,30
BANDHANBNK.NS,10/9/20,SELL,324,20
CARERATING.NS,10/9/20,SELL,362,30
HINDALCO.NS,10/9/20,SELL,170,60
JBCHEPHARM.NS,10/9/20,BUY,982,11
JINDALSTEL.NS,10/9/20,SELL,194,55
SRTRANSFIN.NS,10/9/20,BUY,645,20
SRTRANSFIN.NS,10/9/20,SELL,640,20
TATASTEEL.NS,10/9/20,SELL,370,39
UNICHEMLAB.NS,10/9/20,BUY,255,40
AXISBANK.NS,10/12/20,SELL,470,7
BAJAJ-AUTO.NS,10/12/20,SELL,3040,3
DEEPAKNTR.NS,10/12/20,BUY,757,7
FINEORG.NS,10/12/20,BUY,2550,2
GARFIBRES.NS,10/12/20,BUY,2045,3
HINDUNILVR.NS,10/12/20,SELL,2135,5
ICICIBANK.NS,10/12/20,SELL,406,10
ITC.NS,10/12/20,BUY,174,60
KRBL.NS,10/12/20,SELL,276,20
SHILPAMED.NS,10/12/20,BUY,508,10
ALKYLAMINE.NS,10/13/20,BUY,3150,2
ATUL.NS,10/13/20,BUY,6015,1
DHANUKA.NS,10/13/20,SELL,736,14
EIDPARRY.NS,10/13/20,BUY,268,20
INDIAMART.NS,10/13/20,SELL,5045,2
SBIN.NS,10/13/20,SELL,197,25
SONATSOFTW.NS,10/13/20,SELL,358,33
TATAELXSI.NS,10/13/20,SELL,1452,8
AARTIIND.NS,10/14/20,SELL,975,10
AFFLE.NS,10/14/20,SELL,2749,2
AJANTPHARM.NS,10/14/20,SELL,1555,6
ALKYLAMINE.NS,10/14/20,SELL,3060,4
ASTRAZEN.NS,10/14/20,SELL,4270,1
ATUL.NS,10/14/20,SELL,5935,1
AUROPHARMA.NS,10/14/20,SELL,809,18
EIDPARRY.NS,10/14/20,SELL,265,20
FDC.NS,10/14/20,SELL,344,15
FINEORG.NS,10/14/20,SELL,2570,4
GALAXYSURF.NS,10/14/20,SELL,1808,3
HDFCLIFE.NS,10/14/20,SELL,560,20
ICICIPRULI.NS,10/14/20,SELL,409,15
JBCHEPHARM.NS,10/14/20,SELL,1014,11
JUBLPHARMA.NS,10/14/20,SELL,684,14
KSCL.NS,10/14/20,SELL,525,20
LALPATHLAB.NS,10/14/20,SELL,2070,3
LAURUSLABS.NS,10/14/20,SELL,327,20
M100.NS,10/14/20,SELL,17.6,500
N100.NS,10/14/20,SELL,872,6
SHILPAMED.NS,10/14/20,SELL,478,22
